uid,name,address,postcode,state
b46d7b8e6826ad4c8b40a991da0f54d7,The Chequers Inn,"Braintree Road, Felsted, Dunmow, Essex",CM6 3DL,Uttlesford
69446af66066146718cd569f87e99fff,The Cock Inn,"Church Street, Henham, Bishops Stortford, Hertfordshire",CM22 6AL,Uttlesford
60efd61370e70267dc60b11ff2bf974c,The Cock Inn,"High Street, Hatfield Broad Oak, Bishops Stortford",CM22 7HF,Uttlesford
e285a9c05be45dac77a97cd4d27ae60c,The Cock Public House,"The Cock Inn, 30 Silver Street, Stansted, Essex",CM24 8HD,Uttlesford
ec590694e8bf85f75c9200cf418127aa,The Cricketers,"Wicken Road, Clavering, Saffron Walden, Essex",CB11 4QT,Uttlesford
8efd15b4bb1dcdb52283f4165a1f360c,The Cricketers Arms,"Cricketers Arms, Rickling Green, Saffron Walden, Essex",CB11 3YG,Uttlesford
8dde9be5f9f49775cb6012e0bc7e6927,The Crown And Thistle,"High Street, Great Chesterford, Saffron Walden, Essex",CB10 1PL,Uttlesford
8da009041afa1df1a8dd6f40a39ab041,The Crown Inn,"High Street, Elsenham, Bishops Stortford, Hertfordshire",CM22 6DG,Uttlesford
f6243c53527ec4b788e773c92a8251d7,The Crown Inn,"The Crown, Little Walden Road, Saffron Walden, Essex",CB10 1XA,Uttlesford
0d7bfb9799a7bb5525ec2d9ea0688f97,The Dog And Duck,"58 Lower Street, Stansted, Essex",CM24 8LR,Uttlesford
aab46b84f70cc6774afaafe1d6035de3,The Dukes Head,"High Street, Hatfield Broad Oak, Bishops Stortford, Herts",CM22 7HH,Uttlesford
62bda025f23b5c29b8d7a44203600f4a,The Fighting Cocks,"Mutlow Hill, Wendens Ambo, Saffron Walden, Essex",CB11 4JN,Uttlesford
420cbd5fb735c0fadca5bcb0bcdcca96,The Four Ashes,"Four Ashes, Brewers End, Dunmow Road, Takeley",CM22 6SH,Uttlesford
902f9812e436b8f3a73ebca30fabd516,The Gate Inn,"74 Thaxted Road, Saffron Walden, Essex",CB11 3AG,Uttlesford
918988926cd9fd0f924635336c7b65ce,The George,"The George, George Green, Little Hallingbury, Bishops Stortford",CM22 7PP,Uttlesford
7730637db1e9a74fa1388aafe3226eee,The Kings Arms,"Kings Arms, Market Hill, Saffron Walden, Essex",CB10 1HQ,Uttlesford
983f892cbbc3c03264778b5f693a8f93,The Kings Arms Hotel,"The Kings Arms, Station Road, Stansted, Essex",CM24 8BE,Uttlesford
9ed8c3eeef76ac201ddebab9dbb5c04b,The Lion And Lamb,"Lion And Lamb, Stortford Road, Little Canfield, Dunmow",CM6 1SR,Uttlesford
73503fe89ea77420a598f4a1019e5b6d,The Maypole,"31 Mill End, Thaxted, Dunmow, Essex",CM6 2LT,Uttlesford
2baa415ebcc4fe563ce13b50e60efc1c,The Plough,"High Street, Debden, Saffron Walden, Essex",CB11 3LE,Uttlesford
084540d24e29b7d23ff0c808f87972e9,The Plough,"High Street, Great Chesterford, Saffron Walden, Essex",CB10 1PL,Uttlesford
1867062e1f1baeee1e4c86a17321ad7a,The Prince Of Wales,"Brick End, Broxted, Dunmow",CM6 2BJ,Uttlesford
c328fdf8aad028244f9b04dfa94d5b6f,The Red Cow,"11 High Street, Chrishall, Royston, Hertfordshire",SG8 8RN,Uttlesford
f5a2ee4fd9622c90934792dc3c66dce9,The Red Lion,"Red Lion Inn, Finchingfield Road, Great Sampford, Saffron Walden",CB10 2RL,Uttlesford
88a6217b166486a1f84fd5d2b5072857,The Spotted Dog,"High Easter Road, Barnston, Dunmow, Essex",CM6 1NF,Uttlesford
d2d442d949589d8e8576a48ec21b4fbe,The Swan Inn,"The Swan Hotel, Station Road, Felsted, Dunmow",CM6 3DG,Uttlesford
8e159055431de87198b3247cdc05b59d,The Swan Inn (Graycott Ltd),"The Swan Inn, The Endway, Great Easton, Dunmow",CM6 2HG,Uttlesford
7504846f0510dae8a1b2d1f49809c714,The Temeraire,"55 High Street, Saffron Walden, Essex",CB10 1AA,Uttlesford
0d3e1dc0d38be59e9927e47f152e48aa,The Thatchers,"Stortford Road, Hatfield Heath, Bishops Stortford, Herts",CM22 7DU,Uttlesford
7634365e11aca4e04f0b2e3ba9911921,The Three Horseshoes,"Duton Hill, Nr Great Dunmow, Essex",CM6 2DX,Uttlesford
31d8adb835d84cd3e46c2c1cd77a0915,The Victory,"Little Walden Road, Saffron Walden, Essex",CB10 2DZ,Uttlesford
bb79fec3a411e3d7047d35a102404557,The White Hart,"High Street, Stebbing, Dunmow, Essex",CM6 3SQ,Uttlesford
5ae6aa0af2a146e8653cdedb60d29de7,The White Hart,"Thaxted Road, Wimbish, Saffron Walden, Essex",CB10 2UZ,Uttlesford
219b24362655097cb41bf06a0be8ee79,Three Horseshoes,"Hazel End, Hazel End Lane, Farnham, Bishops Stortford",CM23 1HB,Uttlesford
5d87c7c2a6f48636f5b8936dd4d7fdeb,Three Horseshoes,"Molehill Green, Takeley, Bishops Stortford",CM22 6PQ,Uttlesford
614dbfa2f42c4684c0bb6152091113a6,Three Willows,"327 Birchanger Lane, Birchanger, Bishops Stortford",CM23 5QR,Uttlesford
de911421573d3e234450040374b55b38,Wetherspoon Express,"Airside, BAA Stansted Airport, Terminal Road North, Stansted",CM24 1QW,Uttlesford
5e52d6ce133e5307814f9f3eedc5806d,White Horse Inn,"Belmont Hill, Newport, Saffron Walden, Essex",CB11 3RF,Uttlesford
72aec9838dcb90c913a9c45e1f12cc90,White Horse Inn,"Hatfield Heath, Bishops Stortford Herts",CM22 7EB,Uttlesford
beaa6285a2b9c66db0e294767711ca3f,Windmill,"Airside, BAA Stansted Airport, Terminal Road North, Stansted",CM24 1QW,Uttlesford
5c9bc04c97677c82d5c8f09fda77f175,143 Bar,"143 The Parade High Street, Watford",WD17 1NA,Watford
b92e13d5ef945d086fd4f42b95bc04ac,Bar Bodega (Watford),"151 The Parade, High Street, Watford",WD17 1NA,Watford
6b043b37c38f081d96886acb5acfbdf5,Colombia Press,"72 - 74 The Parade High Street, Watford",WD17 1AW,Watford
5dbf978ab2cf9d2da6446d3e4595f690,Diamonds And Strings,"9 Market Street, Watford",WD18 0PA,Watford
19ba80a87034eac358cae9b61dc441ee,Eighty3 Watford,"83 The Parade High Street, Watford",WD17 1LN,Watford
7ec3eeff872ab735395db4f091d97f5c,Essex Arms,"Langley Way, Watford",WD17 3EG,Watford
d2523c360bc1c5cd13bebd02e5c74ec2,Glenn Sports & Social Club,"Glen Sports And Social Club, Victoria Road, Watford",WD24 5AZ,Watford
2185cc6a5c851eeaabe2cb8021e181ac,Hammer In Hand,"Ganders Ash, Watford, Hertfordshire",WD25 7EX,Watford
eaab908496fa9b38d37829ea842b21a8,Hydeout,"46 The Parade High Street, Watford",WD17 1AY,Watford
ef0abac049d5c7f8cacfa726d0f0aa48,Mangans,"28 Market Street, Watford",WD18 0PY,Watford
3abb24db9bcc19031aee68ddd91497a1,North Watford Conservative Club,"227 St Albans Road, Watford",WD24 5BH,Watford
8ea64353166ce16bcafe9a36dd17f3d0,Oceana Jongleurs,"Oceana, 127 The Parade High Street, Watford",WD17 1NA,Watford
cb7add27e0daaf56806b98d39cb37294,Royal Oak,"Royal Oak Public House, The Royal Oak, Watford Heath, Watford",WD19 4EU,Watford
e2ab738f7acff6b84b12193d096c7ecd,Sun Postal Sports & Social Club,"Sun Postal Sports And Social Club, Bellmount Wood Avenue, Watford, Hertfordshire",WD17 3BN,Watford
8428afb0e955b840b32789a2d161c644,The Badger,"120 The Gossamers, Watford",WD25 9AD,Watford
268c4efb0c010144242e1aa6b89f13fa,The Dome,"417 - 421 St Albans Road, Watford",WD24 6PR,Watford
39df0e1a91000ede1a254b4371ff921d,The Golden Lion,"17 Estcourt Road, Watford",WD17 2PT,Watford
7602880167dcee9f02bebaabc84fa41d,The Horns,"1 Hempstead Road, Watford",WD17 3RL,Watford
078aad82634170c91998836c72b6b3c9,The Oddfellows,"14 Fearnley Street, Watford",WD18 0RD,Watford
3044bf2b5ef42949398714eae938e66b,The One Crown,"156 High Street, Watford",WD17 2EN,Watford
68ca0f6093cf1ecb033b20ad973561c4,The Palace Theatre,"Watford Palace Theatre, 20 Clarendon Road, Watford",WD17 1JZ,Watford
fbc7d8a4712e6f1931b1a044a5470479,The Railway Arms,"1 Aldenham Road, Watford",WD19 4AB,Watford
22df9fc63363a65db16f375928b82c82,The Red Lion,"105 Vicarage Road, Watford",WD18 0EY,Watford
c4581cae6bf751a7ae5c40bb16b74e98,The Villiers Arms,"108 Villiers Road, Watford",WD19 4AJ,Watford
456b19b6ea5f306fd6a29b9a27c4689f,The Wellington Arms,"The Wellington Arms PH, 2 Woodford Road, Watford",WD17 1PA,Watford
6a909f47978f5d4ccb3ee4349c83c2e8,The White Lion,"79 St Albans Road, Watford",WD17 1SJ,Watford
8bf6cc5dee297d396ffb66779418612f,Tudor Arms,"Tudor Arms Flat, Bushey Mill Lane, Watford",WD24 7TQ,Watford
62c89a9260f8d8f7869f72b0426228f0,Twisted Monkey,"46 The Parade High Street, Watford",WD17 1AY,Watford
3847353a4b8de1efc504d589aea74ffe,Walkabout/Highlight,"Walkabout, 76 The Parade High Street, Watford",WD17 1AW,Watford
b33555f7faff1d2958297c2ee30d4c5b,Watford Social Club,"70 - 72 Queens Road, Watford",WD17 2LA,Watford
51566edcf57b990f669b4384a9a6c35d,Watford Town And Country Club,"Halsey House, Rosslyn Road, Watford",WD18 0JX,Watford
70c99dae91fe183bbf73b31f9a56a3e3,Watford Trade Unionist And Labour Club,"Watford TU And Labour Club, 27 Woodford Road, Watford",WD17 1PB,Watford
118b411bf265538461b084ce7abd55a8,West Herts Sports Club,"W H Sports Club Limited, 8 Park Avenue, Watford",WD18 7HP,Watford
f952b9b4fdea934214ebbe6c8a5a46fe,Windsors Of Watford,"1 Sandown Road, Watford",WD24 7DH,Watford
aadbc3b9c32c4535b1bfee7321c4c0e7,Yates Wine Lodge,"107-115 The Parade High Street, Watford",WD17 1LU,Watford
af1ac46194b5488048c459102a16a57e,3 Royal Anglian Regt,"T A Centre, St Peters Street, Lowestoft, Suffolk",NR32 2LT,Waveney
5516306c3fae7b8894d5b716cc63b236,Adnams Cellar & Kitchen,"1 Drayman Square, Southwold, Suffolk",IP18 6GB,Waveney
24b8513c487bffa44efb7c10ceb8e1ab,Apollo Centre,"The Apollo Centre, Harrisons Lane, Halesworth, Suffolk",IP19 8PY,Waveney
e9d54cf4925db340d924f58455a8d313,Bar And Canteen,"105-107 Bridge Road, Lowestoft, Suffolk",NR32 3LN,Waveney
3388d05e88972ff9f3e1321dc0cfdc28,Bear & Bells,"Bear And Bells, 11 Old Market, Beccles, Suffolk",NR34 9AP,Waveney
1c3c3014ff5f6f1347ac9405e9e4513f,Beccles Conservative Club,"Beccles Conservative Club Ltd, London Road, Beccles, Suffolk",NR34 9TZ,Waveney
4eeb1b062357172bcb2a2a2dc4b0f174,Beccles Golf Club,"The Common, Beccles, Suffolk",NR34 9BX,Waveney
5e705cac27a030cb3a4b2b0af842e3a2,Beccles Indoor Bowls Club,"Common Lane, Beccles, Suffolk",NR34 9RH,Waveney
b4f3ac7186ebbcdf07ae27c9a505afb8,Bluenotes II & The Edge Bar & The Aquarium,"Claremont Pier, The Esplanade, Lowestoft, Suffolk",NR33 0BS,Waveney
d0e3906bfd5ed6b224aceb10d439e374,Broadview,"116-118 Bridge Road, Lowestoft, Suffolk",NR33 9JT,Waveney
a4e203ac9dd8d9ba08e28be79941742c,Bungay Bowls Club,"Bowling Green And Pavilion, Bardolph Road, Bungay, Suffolk",NR35 1BN,Waveney
093bf91a10010d31ba1c8e0e0b445d23,Butchers Arms,"The Butchers Arms, London Road, Beccles, Suffolk",NR34 9YT,Waveney
b69196623f60dbfcac5eb63dbcb05fd7,Caxton Arms,"1 Ravensmere, Beccles, Suffolk",NR34 9DY,Waveney
aa98d4c65c5db0dca56fe42628762115,Chequers Inn,"23 Bridge Street, Bungay, Suffolk",NR35 1HD,Waveney
325219965bcc0a6b5b14f2bf0482de4b,Colville House,"Colville House Youth Club, School Road, Lowestoft, Suffolk",NR33 9NB,Waveney
c388566d67b8e2a1bb6ed44f664d00ef,Crown Meadow,"Love Road, Lowestoft, Suffolk",NR32 2PA,Waveney
dbca6ab4ebf827884073e2890388b744,Dukes Head,"The Dukes Head, Slugs Lane, Somerleyton, Lowestoft",NR32 5QR,Waveney
3dfdf277bccb74532c0387adfed2897d,Factory Arms,"Raglan Street, Lowestoft, Suffolk",NR32 2JY,Waveney
d917fea6d9f29babe034183b7475cfbe,Fighting Cocks Public House,"The Fighting Cock, Carlton Road, Lowestoft, Suffolk",NR33 0NA,Waveney
906efbbcaa8dde116d8359aa581a537c,First & Last,"First And Last, Dove Street, Lowestoft, Suffolk",NR32 1SZ,Waveney
699803fc955c892fa3c22a147c1632d4,Five Bells,"Five Bells Inn, Southwold Road, Wrentham, Beccles",NR34 7JF,Waveney
2e7b616ee4e7cd3cca668ef763f9197e,Flying Dutchman,"Beccles Road, Lowestoft, Suffolk",NR33 8QS,Waveney
02983550888e01c2e8d168b7affd224e,Fox Inn,"London Road, Willingham St Mary, Beccles, Suffolk",NR34 8DD,Waveney
0b465899fcdcb88dd78e1e14ec4b87e0,Graze At The White Horse,"29 New Market, Beccles, Suffolk",NR34 9HE,Waveney
51df66e7cec3a7b509d3dc1b5716218f,Hearts Of Oak,"Raglan Street, Lowestoft, Suffolk",NR32 2JS,Waveney
50e587050947c53ed54c241d65a233c9,Horse & Groom,"Horse And Groom, London Road, Wrentham, Beccles",NR34 7HJ,Waveney
3ff5897c46ac880ea5e5f43a3ca163bc,Jaydene,"London Road, Gisleham, Lowestoft, Suffolk",NR33 7PG,Waveney
5ba882c7cd24c085cfd13b58f32df7f2,Joseph Conrad,"Unit 1, 18 - 32 Station Square, Lowestoft, Suffolk",NR32 1BA,Waveney
c13ba0e93e6bbabd3134eaa8bba752f8,Kessingland Working Mens Club,"The Avenue, Kessingland, Lowestoft, Suffolk",NR33 7QD,Waveney
22b3340f94111cf27d435b3376a5d39c,Kirkley \\& Pakefield Community Sports & Social Club,"Kirkley Community Sports And Social, Walmer Road, Lowestoft, Suffolk",NR33 7LB,Waveney
1a1832f94cbe448d2bab1b5d64faccb9,Lady Of The Lake,"124 Bridge Road, Lowestoft, Suffolk",NR33 9JT,Waveney
a6c10aa4cc2d5a01d1fc4fa0c9f834c9,Lake Lothing,"Rotterdam Road, Lowestoft, Suffolk",NR32 2EU,Waveney
7c2e0ea3fdfc0d85918591ff735cd43d,Leon's Eatries Ltd,"4 Whites Lane, Kessingland, Lowestoft, Suffolk",NR33 7TF,Waveney
00a6a13741e3f6c50db714cf669067b2,Lifeboatmens Social Club,"Lowestoft Lifeboatmens Social Club, Hamilton Road, Lowestoft, Suffolk",NR32 1XF,Waveney
4e51f9e0931967f059e27d0925446ca9,Lord Nelson Hotel,"East Street, Southwold, Suffolk",IP18 6EJ,Waveney
34f009d21583f9246ca2a78971afd030,Lowestoft & Yarmouth RUFC,"Rugby Club House, Old Lane, Lowestoft, Suffolk",NR32 5HE,Waveney
27431ce1e373c3be1c6181695cfdc25b,Lowestoft Ex Servicemans Club,"14 - 16 Gordon Road, Lowestoft, Suffolk",NR32 1NL,Waveney
85f0df97ec0ebbb09b3bbe3b5d91bd83,Lowestoft Haven Marina Cruising Club,"Haven Marina, School Road, Lowestoft, Suffolk",NR33 9NB,Waveney
3f1ae991967409bd13b558df5963ee2f,Lowestoft Railway Bowls & Social Club,"123A Carlton Road, Lowestoft, Suffolk",NR33 0LZ,Waveney
a830054468e1654fcfde46d5ec2c67bb,Lowestoft Telecom Social Club,"18 Clapham Road South, Lowestoft, Suffolk",NR32 1QP,Waveney
503ec4fdfd390a665947a801850464c3,Norman Warrior,"The Norman Warrior, Fir Lane, Lowestoft, Suffolk",NR32 2RB,Waveney
767d0e3195dd04da2e192eff77f8cd3d,Northern Bites @ The Caxton Club,"Gaol Lane, Beccles, Suffolk",NR34 9SJ,Waveney
5e28f5855a7397c55716f6f008240479,Notleys,"Royal Thoroughfare, Lowestoft, Suffolk",NR33 0AL,Waveney
24dd01395dcf8b4bb9570906b9877c65,Oak Tavern,"The Oak Tavern, The Oak Tavern, 73 Crown Street West, Lowestoft",NR32 1SQ,Waveney
2f8714292aa0e798398c1da0a479f32a,Oddfellows Arms,"6 Nightingale Road, Lowestoft, Suffolk",NR33 7AU,Waveney
ff271a562fce92c481ae05d44404f00a,Old Blue Anchor,"High Street, Lowestoft, Suffolk",NR32 1HP,Waveney
c850b04d7762d3509ad37eb174dd6082,Ole Frank,"The Ole Frank, Gresham Avenue, Lowestoft, Suffolk",NR32 3DQ,Waveney
17fda107f1dd940f575d451ce7573ce4,Oxford Arms,"Oxford Road, Lowestoft, Suffolk",NR32 1TN,Waveney
24cf1646b697139ed9b90b6639e0fd4b,Plough & Sail,"212 London Road South, Lowestoft, Suffolk",NR33 0BB,Waveney
4fe0ffa806e79dd0bc6cc3e90d81a9be,Pot Black Club,"Parade Road South, Lowestoft, Suffolk",NR33 0QJ,Waveney
daa7bd0bdd6f823feff9a980fc1518c0,Pro Fitness,"235 Whapload Road, Lowestoft, Suffolk",NR32 1UL,Waveney
3592f1edb5c0461b2d1a5884fc524b51,Queens Head,"Queens Head Inn, Southwold Road, Blyford, Halesworth",IP19 9JY,Waveney
bc03a54e3b75400ca4fff72528033b2b,Red Lion,"Red Lion Inn, South Green, Southwold, Suffolk",IP18 6ET,Waveney
319cd38d75fa591c19b352fccb74c3a0,Rookery Park Golf Club,"Beccles Road, Carlton Colville, Lowestoft, Suffolk",NR33 8HJ,Waveney
a6a940f9a54986946f9c015a9541a1d1,Royal British Legion Club,"Royal British Legion, Priory Lane, Bungay, Suffolk",NR35 1DB,Waveney
d4b9c3b2b2f8b2c3d857849f24ae02ec,Royal British Legion Club Ltd,"25 Ravensmere, Beccles, Suffolk",NR34 9DX,Waveney
a96740d9f641653445edd882bea75fc0,Royal Falcon Hotel,"27 High Street, Lowestoft, Suffolk",NR32 1HY,Waveney
1d4ac671aae75578d2bfed5dc8fbbede,Sailors Home,"The Sailors Home, 302 Church Road, Kessingland, Lowestoft",NR33 7SB,Waveney
7ea136baeff6663687827d066c33dcda,Sea Breeze,"27 Commercial Road, Lowestoft, Suffolk",NR32 2TD,Waveney
61b0a941e864ed4aadf96ac16fdb49dd,Shadingfield Lunch Club,"Shadingfield Village Hall, London Road, Shadingfield, Beccles",NR34 8DH,Waveney
84dbb0cce8a3d147205431af1bd32f4a,Sole Bay Bowls Club,"50 Halesworth Road, Reydon, Southwold, Suffolk",IP18 6NR,Waveney
41e34938f97c35d84d94238cd3b38a89,Sole Bay Inn,"7 East Green, Southwold, Suffolk",IP18 6JN,Waveney
77dece1232b80143a0095d14ee8d11c9,Southwold Golf Club,"The Common, Southwold, Suffolk",IP18 6TB,Waveney
cecb315c82c4315eb85250e13aafc808,Southwold Reydon & District Conservative Club,"Woodleys Yard, High Street, Southwold, Suffolk",IP18 6HP,Waveney
d1e0289a19cf2ef81779a15af047de0a,Sunbeams Educare,"1 Common Lane, Beccles, Suffolk",NR34 9RQ,Waveney
caba212c8823ac57d587885c74540726,The Bell Inn,"Bell Inn, The Street, Carlton Colville, Lowestoft",NR33 8JR,Waveney
06739385e1bfa9f3ec23e154b5ebe98f,The Black Swan,"Church Lane, Homersfield, Harleston, Suffolk",IP20 0EX,Waveney
774feeef2b83a8ed7bb67a6ae29fc333,The Blues Music Bar,"6 Mill Road, Lowestoft, Suffolk",NR33 0PW,Waveney
f0ed090fac1d69b74c2391c78d966f32,The Buck Inn,"Buck Inn, The Street, Flixton West, Bungay",NR35 1NZ,Waveney
2d4e654e3f02b6a7add9ecd75d17b5a9,The Carlton,"Carlton, London Road South, Lowestoft, Suffolk",NR33 0LF,Waveney
af00d08d09032b4fcca049c057a51cc4,The Commodore,"15 Commodore Road, Lowestoft, Suffolk",NR32 3NE,Waveney
229fb5e9587b8777f410bcf16d799d58,The Corton Inn,"Corton Road, Lowestoft, Suffolk",NR32 5HN,Waveney
6e463d576bb9e1b40294d11b80bedf57,The Crown,"417 Beccles Road, Carlton Colville, Lowestoft, Suffolk",NR33 8HL,Waveney
77f7559a7c4b5ca271d69655f2d0a47d,The Drifter,"218 - 220 London Road South, Lowestoft, Suffolk",NR33 0BE,Waveney
28d3ebdd94403683dc48a2ec10fb5dfa,The Harbour Inn,"Bridge House, Royal Plain, Lowestoft, Suffolk",NR33 0AG,Waveney
022ca833dd0324b1eb511377e1d2ff5a,The Horseshoes,"Cromwell Road, Ringsfield, Beccles, Suffolk",NR34 8LR,Waveney
7453f61efc8d54bc551c4f738e360cd0,The Huntsman And Hounds,"Huntsman And Hounds, Stone Street, Spexhall, Halesworth",IP19 0RN,Waveney
5a36a0cfda2d758cfd17b7fad8e8fcb3,The Ingate,"108 Grove Road, Beccles, Suffolk",NR34 9RE,Waveney
e54aa99fc667d3ad17109a51fce18a02,The King Alfred,"1 Burnt Hill Way, Lowestoft, Suffolk",NR33 8PB,Waveney
186fccc79ff27f63870486e70061683c,The Lord Nelson,"Lord Nelson, Bevan Street West, Lowestoft, Suffolk",NR32 2AE,Waveney
5fe20cc917df56e1151f6538407ea19c,The Lowestoft Players Ltd,"The Bethel, Battery Green Road, Lowestoft, Suffolk",NR32 1DH,Waveney
044e050018ec3a254b99fdd9f84e69b3,The Mariners Rest,"60-62 Rotterdam Road, Lowestoft, Suffolk",NR32 2HA,Waveney
97adf6eeb21e9771866303c8432354e5,The Old Red House,"Old Red House, The Street, Carlton Colville, Lowestoft",NR33 8JP,Waveney
7f79dcd30b2b5c4f7e604a0020f792a0,The Plough,"Market Lane, Blundeston, Lowestoft, Suffolk",NR32 5AN,Waveney
2a760f3810404883df4d06d718797c27,The Plough Inn,"Plough Inn, London Road, Wangford, Beccles",NR34 8AZ,Waveney
6c124aac7541b55dda308eb0d61faad8,The Racehorse,"Mill Common, Westhall, Halesworth, Suffolk",IP19 8RQ,Waveney
b79ec89b1b8b8731a89c43169e227c88,The Royal Oak,"The Royal Oak Ph, 35 Ravensmere, Beccles, Suffolk",NR34 9DH,Waveney
e69b1d90918986ac8714f734fb7180be,The Ship Inn,"Ship Inn, 95 Stradbroke Road, Lowestoft, Suffolk",NR33 7HW,Waveney
b7f9a130bffef3ec586ab87d7bb8a6bd,The Stanford Arms,"Stanford Arms, Stanford Street, Lowestoft, Suffolk",NR32 2DA,Waveney
295e4e2831909bc5a3c4c14709908f52,The Swan Inn,"Swan Inn, Swan Lane, Barnby, Beccles",NR34 7QF,Waveney
4213178fbe61894d22eeab02a9b6daa4,The Three Horseshoes,"Three Horseshoes, Lowestoft Road, North Cove, Beccles",NR34 7PH,Waveney
172fed51019b9aea3276822e5b9498a9,The Tudor Rose,"St Peters Street, Lowestoft, Suffolk",NR32 2LT,Waveney
e186a4ba4cc6a1d0db1df71a3d6acbad,The Volunteer,"Volunteer, London Road North, Lowestoft, Suffolk",NR32 1ET,Waveney
46f0f54256859d744bbf6fd522ee2fd7,The Welcome,"182 London Road North, Lowestoft, Suffolk",NR32 1HB,Waveney
3868965d704777d45054b74d306fb6ef,The Wheatsheaf,"High Street, Lowestoft, Suffolk",NR32 1XW,Waveney
dd1fbfef30354b21f82eeb8f8334e62e,The White Horse,"The Street, Corton, Lowestoft, Suffolk",NR32 5HP,Waveney
bfa6227add13ee7b8a9428657fb0d22d,The White Swan,"16 Market Place, Bungay, Suffolk",NR35 1AW,Waveney
592c8748f8022ff6246a3e1d9387acb3,The William Godell Pavilion,"The Common, Southwold, Suffolk",IP18 6TB,Waveney
a0edf59fc71064b6fd9dc3c0c3f71048,The Wissett Plough,"The Plough, The Street, Wissett, Halesworth",IP19 0JE,Waveney
dfb65c5a6d56b92fc7c7335f622dd6fb,Three Tuns Hotel,"The Three Tuns, Earsham Street, Bungay, Suffolk",NR35 1AG,Waveney
32007b2f00f9a6a288a9dc17e595f3f9,Top Cats,"Morton Friendship Club, Morton Road, Lowestoft, Suffolk",NR33 0JH,Waveney
db0c6e4dc657b3fb298b94a085a2dfeb,Trowel & Hammer,"Trowel And Hammer, Pakefield Street, Lowestoft, Suffolk",NR33 0JS,Waveney
b3a65c34cb7d5907ab2f880309f12682,Uplands Community Centre,"Ashburnham Way, Lowestoft, Suffolk",NR33 8LJ,Waveney
212b08f731cf2c4c686dfbbc4ae58791,Waveney & Oulton Broad Yacht Club,"Waveney And Oulton Broad Yacht Club, Nicholas Everitt Park, Bridge Road, Lowestoft",NR33 9JR,Waveney
8cea2e428f59e82c983ecc2ae86f10b7,Waveney Cue Club,"Fen Lane, Beccles, Suffolk",NR34 9BB,Waveney
6bec36d27ddb4395f4080e0b3bf8df92,White Hart,"The White Hart, Thoroughfare, Halesworth, Suffolk",IP19 8AH,Waveney
ea16ba16092e62466790835a872f1f9f,White Swan,"The White Swan, London Road, Halesworth, Suffolk",IP19 8LH,Waveney
d6b349debe914cee285fb877447c21a2,Attimore Hall,"Ridgeway, Welwyn Garden City, Hertfordshire",AL7 2AD,Welwyn Hatfield
2a4769a1ea43b2723d9575099a5674d6,Club De Havilland,"University of Hertfordshire, De Havilland Campus, Mosquito Way, Hatfield",AL10 9EU,Welwyn Hatfield
